loc,image/0/loc/__text,image/0/title/__text,lastmod,changefreq,priority,image/1/loc/__text,image/1/title/__text,image/2/loc/__text,image/2/title/__text,image/3/loc/__text,image/3/title/__text,image/4/loc/__text,image/4/title/__text,image/5/loc/__text,image/5/title/__text,image/6/loc/__text,image/6/title/__text,image/7/loc/__text,image/7/title/__text,image/8/loc/__text,image/8/title/__text,image/9/loc/__text,image/9/title/__text,image/10/loc/__text,image/10/title/__text,image/11/loc/__text,image/11/title/__text
https://www.idefix.com/Film/Odd-Life-Of-Timothy-Green-Timothy-Greenin-Siradisi-Hikayesi/Yabanci-Sinema/Komedi-Romantik-Komedi/urunno=0000000443956,https://i.idefix.com/cache/600x600-0/originals/0000000443956-1.jpg,Odd Life Of Timothy Green  - Timothy Green'in Sıradışı Hikayesi,2019-05-13T08:11:59+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Fox-and-The-Hound-2-Tilki-ve-Avci-Kopegi-2/Cizgi-Film-Animasyon/Animasyon/urunno=0000000399294,https://i.idefix.com/cache/600x600-0/originals/0000000399294-1.jpg,Fox and The Hound 2 - Tilki ve Avcı Köpeği 2,2019-07-22T08:34:15+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Three-Caballeros-Uc-Kafadar/Cizgi-Film-Animasyon/Animasyon/urunno=0000000248860,https://i.idefix.com/cache/600x600-0/originals/0000000248860-1.jpg,Three Caballeros - Üç Kafadar,2019-07-22T08:34:15+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Three-Caballeros-Uc-Kafadar/Cizgi-Film-Animasyon/Animasyon/urunno=0000000248859,https://i.idefix.com/cache/600x600-0/originals/0000000248859-1.jpg,Three Caballeros - Üç Kafadar,2019-07-22T08:34:15+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Phineas-Ferb-Perry-Files-Phineas-Ferb-Perry-Dosyalari/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000416888,https://i.idefix.com/cache/600x600-0/originals/0000000416888-1.jpg,Phineas   Ferb: Perry Files - Phineas   Ferb: Perry Dosyaları,2018-12-18T00:06:23+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Phineas-Ferb-Perry-Files-Phineas-Ferb-Perry-Dosyalari/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000416887,https://i.idefix.com/cache/600x600-0/originals/0000000416887-1.jpg,Phineas   Ferb: Perry Files - Phineas   Ferb: Perry Dosyaları,2018-12-18T00:06:23+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Alice-In-Wonderland-Alice-Harikalar-Diyarinda/Cizgi-Film-Animasyon/Animasyon/urunno=0000000187097,https://i.idefix.com/cache/600x600-0/originals/0000000187097-1.jpg,Alice In Wonderland - Alice Harikalar Diyarinda,2019-07-22T08:34:15+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Alice-In-Wonderland-Alice-Harikalar-Diyarinda/Cizgi-Film-Animasyon/Animasyon/urunno=0000000187096,https://i.idefix.com/cache/600x600-0/originals/0000000187096-1.jpg,Alice In Wonderland - Alice Harikalar Diyarinda,2019-07-22T08:34:14+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Kirmizi-Rouge-Tekli-Silver/Yabanci-Sinema/Klasikler/urunno=0000000228005,https://i.idefix.com/cache/600x600-0/originals/0000000228005-1.jpg,Kirmizi - Rouge Tekli Silver,2019-09-24T05:20:32+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Private-Practice-Season-3-Private-Practice-Sezon-3/Yabanci-Sinema/Drama-Duygusal/urunno=0000000347678,https://i.idefix.com/cache/600x600-0/originals/0000000347678-1.jpg,Private Practice Season 3 - Private Practice Sezon 3,2019-06-24T06:04:54+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Greys-Anatomy-Season-8/Dizi/Yabanci-Dizi/urunno=0000000436580,https://i.idefix.com/cache/600x600-0/originals/0000000436580-1.jpg,Grey's Anatomy Season 8,2018-12-17T19:35:52+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Her-Yerde-Ask-The-Ages-Of-Love/Yabanci-Sinema/Komedi-Romantik-Komedi/urunno=0000000386673,https://i.idefix.com/cache/600x600-0/originals/0000000386673-1.jpg,Her Yerde Aşk -  The Ages Of Love,2018-12-27T11:08:58+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Her-Yerde-Ask-The-Ages-Of-Love/Yabanci-Sinema/Komedi-Romantik-Komedi/urunno=0000000386672,https://i.idefix.com/cache/600x600-0/originals/0000000386672-1.jpg,Her Yerde Aşk -  The Ages Of Love,2018-12-27T11:08:58+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Tutenstein-11-Guvenli-Olmayan-Bolge/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000257449,https://i.idefix.com/cache/600x600-0/originals/0000000257449-1.jpg,Tutenstein 11 - Güvenli Olmayan Bölge,2019-04-29T08:43:57+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/National-Geographic-Dehanin-Sirlari/Belgesel-Spor-Hobi/Yabanci/Belgesel/urunno=0000000618993,https://i.idefix.com/cache/600x600-0/originals/0000000618993-1.jpg,National Geographic: Dehanin Sirlari,2019-01-31T12:02:58+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Yasam-Ansiklopedisi-Koleksiyon-Setii-4-Dvd-1-Kitap/Belgesel-Spor-Hobi/Yabanci/Belgesel/urunno=0000000325918,https://i.idefix.com/cache/600x600-0/originals/0000000325918-1.jpg,Yasam Ansiklopedisi Koleksiyon SetiI 4 Dvd + 1 Kitap,2019-10-07T07:28:29+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Wtp-Seasons-Of-Giving-10th-Anniversary-Wtp-Ile-Yeni-Yil-Zamani/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000316574,https://i.idefix.com/cache/600x600-0/originals/0000000316574-1.jpg,WTP Seasons Of Giving 10Th Anniversary - WTP Ile Yeni Yil Zamani,2018-12-03T22:27:34+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Wtp-Seasons-Of-Giving-10th-Anniversary-Wtp-Ile-Yeni-Yil-Zamani/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000316573,https://i.idefix.com/cache/600x600-0/originals/0000000316573-1.jpg,WTP Seasons Of Giving 10Th Anniversary - WTP Ile Yeni Yil Zamani,2018-12-03T22:27:32+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Poohs-Heffalump-Movie-Minik-Fil-Heffalump/Cizgi-Film-Animasyon/Animasyon/urunno=0000000186779,https://i.idefix.com/cache/600x600-0/originals/0000000186779-1.jpg,Pooh’s Heffalump Movie - Minik Fil Heffalump,2019-07-22T08:34:14+03:00,hourly,0.5,https://i.idefix.com/cache/600x600-0/originals/0000000186779-2.jpg,Pooh’s Heffalump Movie - Minik Fil Heffalump,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Poohs-Heffalump-Movie-Minik-Fil-Heffalump/Cizgi-Film-Animasyon/Animasyon/urunno=0000000186778,https://i.idefix.com/cache/600x600-0/originals/0000000186778-1.jpg,Pooh’s Heffalump Movie - Minik Fil Heffalump,2019-09-30T13:05:38+03:00,hourly,0.5,https://i.idefix.com/cache/600x600-0/originals/0000000186778-2.jpg,Pooh’s Heffalump Movie - Minik Fil Heffalump,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Snow-Buddies-Kar-Patileri/Yabanci-Sinema/Cocuk-Aile/urunno=0000000263528,https://i.idefix.com/cache/600x600-0/originals/0000000263528-1.jpg,Snow Buddies - Kar Patileri,2018-12-03T21:58:46+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Snow-Buddies-Kar-Patileri/Yabanci-Sinema/Cocuk-Aile/urunno=0000000263527,https://i.idefix.com/cache/600x600-0/originals/0000000263527-1.jpg,Snow Buddies - Kar Patileri,2019-06-13T11:43:28+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Hannah-Montana-Season-2-Vol-1-Hannah-Montana-Sezon-2-Bol-1/Yabanci-Sinema/Komedi-Romantik-Komedi/urunno=0000000313907,https://i.idefix.com/cache/600x600-0/originals/0000000313907-1.jpg,Hannah Montana: Season 2 Vol 1 - Hannah Montana: Sezon 2 Böl. 1,2018-12-03T22:22:23+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Hannah-Montana-Season-2-Vol-1-Hannah-Montana-Sezon-2-Bol-1/Yabanci-Sinema/Komedi-Romantik-Komedi/urunno=0000000313906,https://i.idefix.com/cache/600x600-0/originals/0000000313906-1.jpg,Hannah Montana: Season 2 Vol 1 - Hannah Montana: Sezon 2 Böl. 1,2018-12-03T22:22:22+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Mtfp-Everyone-Is-Special-Arkadaslarim-Tiggerpooh-Herkes-Ozeldir/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000325897,https://i.idefix.com/cache/600x600-0/originals/0000000325897-1.jpg,MTFP: Everyone Is Special - Arkadaslarim Tigger Pooh: Herkes Özeldir,2018-12-03T22:27:14+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Mtfp-Everyone-Is-Special-Arkadaslarim-Tiggerpooh-Herkes-Ozeldir/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000325896,https://i.idefix.com/cache/600x600-0/originals/0000000325896-1.jpg,MTFP: Everyone Is Special - Arkadaslarim Tigger Pooh: Herkes Özeldir,2018-12-03T22:27:13+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Kitap/Cocuklarda-Anamnezden-Taniya/Kolektif/Egitim-Basvuru/Saglik/Geleneksel-Saglik-Yontemleri/urunno=0000000697668,https://i.idefix.com/cache/600x600-0/originals/0000000697668-1.jpg,Çocuklarda Anamnezden Tanıya,2019-10-01T05:27:01+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Face-Off-Yuz-Yuze/Yabanci-Sinema/Macera-Aksiyon/urunno=0000000347337,https://i.idefix.com/cache/600x600-0/originals/0000000347337-1.jpg,Face Off - Yüz Yüze,2018-12-03T22:07:46+03:00,hourly,0.5,https://i.idefix.com/cache/600x600-0/originals/0000000347337-2.jpg,Face Off - Yüz Yüze,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Face-Off-Yuz-Yuze/Yabanci-Sinema/Macera-Aksiyon/urunno=0000000283392,https://i.idefix.com/cache/600x600-0/originals/0000000283392-1.jpg,Face Off - Yüz Yüze,2019-09-24T05:20:00+03:00,hourly,0.5,https://i.idefix.com/cache/600x600-0/originals/0000000283392-2.jpg,Face Off - Yüz Yüze,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Old-Dogs-Iki-Babalik/Yabanci-Sinema/Komedi-Romantik-Komedi/urunno=0000000338951,https://i.idefix.com/cache/600x600-0/originals/0000000338951-1.jpg,Old Dogs - İki Babalık,2018-12-18T00:05:33+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Old-Dogs-Iki-Babalik/Yabanci-Sinema/Komedi-Romantik-Komedi/urunno=0000000338949,https://i.idefix.com/cache/600x600-0/originals/0000000338949-1.jpg,Old Dogs - İki Babalık,2018-12-18T00:05:33+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Lilostitch-2-Lilostitch-2/Cizgi-Film-Animasyon/Animasyon/urunno=0000000187862,https://i.idefix.com/cache/600x600-0/originals/0000000187862-1.jpg,Lilo Stitch 2 - Lilo Stitch 2,2019-07-22T08:34:14+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Lilostitch-2-Lilostitch-2/Cizgi-Film-Animasyon/Animasyon/urunno=0000000187861,https://i.idefix.com/cache/600x600-0/originals/0000000187861-1.jpg,Lilo Stitch 2 - Lilo Stitch 2,2019-07-22T08:34:14+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Witch-Vol-1-Disc-2-Witch-Vol-1-Disc-2/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000356941,https://i.idefix.com/cache/600x600-0/originals/0000000356941-1.jpg,Witch Vol 1 Disc 2 - Witch Vol 1 Disc 2,2018-12-25T11:32:28+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Witch-Vol-1-Disc-2-Witch-Vol-1-Disc-2/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000356937,https://i.idefix.com/cache/600x600-0/originals/0000000356937-1.jpg,Witch Vol 1 Disc 2 - Witch Vol 1 Disc 2,2019-03-05T06:16:53+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Mickey-Have-A-Laugh-Vol-3-Bir-Hakhaka-At-Vol-3/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000370894,https://i.idefix.com/cache/600x600-0/originals/0000000370894-1.jpg,Mickey Have A Laugh Vol 3 - Bir Hakhaka At Vol 3,2019-06-24T06:04:57+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Mickey-Have-A-Laugh-Vol-3-Bir-Hakhaka-At-Vol-3/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000370893,https://i.idefix.com/cache/600x600-0/originals/0000000370893-1.jpg,Mickey Have A Laugh Vol 3 - Bir Hakhaka At Vol 3,2019-06-24T06:04:57+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Mars-Needs-Moms-Marslilar-Annem-ve-Ben/Cizgi-Film-Animasyon/Animasyon/urunno=0000000372585,https://i.idefix.com/cache/600x600-0/originals/0000000372585-1.jpg,"Mars Needs Moms - Marslılar, Annem ve Ben",2019-07-22T08:34:14+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Mars-Needs-Moms-Marslilar-Annem-ve-Ben/Cizgi-Film-Animasyon/Animasyon/urunno=0000000372584,https://i.idefix.com/cache/600x600-0/originals/0000000372584-1.jpg,"Mars Needs Moms - Marslılar, Annem ve Ben",2019-07-22T08:34:14+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Timon-Pumbaa-On-Holiday-Timon-Ve-Pumbaa-Tatilde/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000170384,https://i.idefix.com/cache/600x600-0/originals/0000000170384-1.jpg,Timon   Pumbaa On Holiday - Timon Ve Pumbaa Tatilde,2019-05-23T07:59:30+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Timon-Pumbaa-On-Holiday-Timon-Ve-Pumbaa-Tatilde/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000170383,https://i.idefix.com/cache/600x600-0/originals/0000000170383-1.jpg,Timon   Pumbaa On Holiday - Timon Ve Pumbaa Tatilde,2019-05-23T07:59:29+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Kirtasiye/Cross-Tech2-Captain-America-Multifonksiyon-Kalem-Mavi-AT0652SD-10/Kalemler/Kalemler/Stylus-Kalem/urunno=0000000696044,https://i.idefix.com/cache/600x600-0/originals/0000000696044-1.jpg,Cross Tech2 Captain America Multifonksiyon Kalem Mavi AT0652SD-10,2019-08-23T08:10:14+03:00,hourly,0.5,https://i.idefix.com/cache/600x600-0/originals/0000000696044-2.jpg,Cross Tech2 Captain America Multifonksiyon Kalem Mavi AT0652SD-10,https://i.idefix.com/cache/600x600-0/originals/0000000696044-3.jpg,Cross Tech2 Captain America Multifonksiyon Kalem Mavi AT0652SD-10,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Leroy-And-Stitch/Cizgi-Film-Animasyon/Animasyon/urunno=0000000227729,https://i.idefix.com/cache/600x600-0/originals/0000000227729-1.jpg,Leroy and Stitch,2019-07-22T08:34:14+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Leroy-And-Stitch/Cizgi-Film-Animasyon/Animasyon/urunno=0000000227728,https://i.idefix.com/cache/600x600-0/originals/0000000227728-1.jpg,Leroy and Stitch,2019-07-22T08:34:14+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Magical-World-Of-Winnie-The-Pooh-Share-Your-World-Winnie-The-Poohnun-Sihirli-Dunyasi-Sihri-Paylas/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000177714,https://i.idefix.com/cache/600x600-0/originals/0000000177714-1.jpg,Magical World Of Winnie The Pooh: Share Your World-Winnie The Pooh’nun Sihirli Dünyasi: Sihri Paylas,2019-06-24T06:04:37+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Magical-World-Of-Winnie-The-Pooh-Share-Your-World-Winnie-The-Poohnun-Sihirli-Dunyasi-Sihri-Paylas/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000177713,https://i.idefix.com/cache/600x600-0/originals/0000000177713-1.jpg,Magical World Of Winnie The Pooh: Share Your World-Winnie The Pooh’nun Sihirli Dünyasi: Sihri Paylas,2019-06-24T06:04:37+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/African-Cats-Afrika-Kedileri/Belgesel-Spor-Hobi/Yabanci/Belgesel/urunno=0000000407014,https://i.idefix.com/cache/600x600-0/originals/0000000407014-1.jpg,African Cats - Afrika Kedileri,2019-06-24T06:05:02+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/African-Cats-Afrika-Kedileri/Belgesel-Spor-Hobi/Yabanci/Belgesel/urunno=0000000407013,https://i.idefix.com/cache/600x600-0/originals/0000000407013-1.jpg,African Cats - Afrika Kedileri,2019-06-24T06:05:02+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Mayo-Clinic-Saglikli-Kilo-Vermek/Belgesel-Spor-Hobi/Yabanci/Spor-Hobi/urunno=0000000356485,https://i.idefix.com/cache/600x600-0/originals/0000000356485-1.jpg,Mayo Clinic - Sağlıklı Kilo Vermek,2019-09-16T07:40:05+03:00,hourly,0.5,https://i.idefix.com/cache/600x600-0/originals/0000000356485-2.jpg,Mayo Clinic - Sağlıklı Kilo Vermek,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Mayo-Clinic-Menopoz/Belgesel-Spor-Hobi/Yabanci/Spor-Hobi/urunno=0000000364918,https://i.idefix.com/cache/600x600-0/originals/0000000364918-1.jpg,Mayo Clinic: Menopoz,2019-09-09T08:01:24+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Miracle-Efsane/Yabanci-Sinema/Drama-Duygusal/urunno=0000000165964,https://i.idefix.com/cache/600x600-0/originals/0000000165964-1.jpg,Miracle  - Efsane,2019-02-18T08:55:55+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Kirtasiye/Cross-Tech2-Spider-Man-Multifonksiyon-Kalem-Kirmizi-Mavi-AT0652SD-12/Kalemler/Kalemler/Stylus-Kalem/urunno=0000000696046,https://i.idefix.com/cache/600x600-0/originals/0000000696046-1.jpg,Cross Tech2 Spider Man Multifonksiyon Kalem Kırmızı Mavi AT0652SD-12,2019-09-26T11:21:20+03:00,hourly,0.5,https://i.idefix.com/cache/600x600-0/originals/0000000696046-2.jpg,Cross Tech2 Spider Man Multifonksiyon Kalem Kırmızı Mavi AT0652SD-12,https://i.idefix.com/cache/600x600-0/originals/0000000696046-3.jpg,Cross Tech2 Spider Man Multifonksiyon Kalem Kırmızı Mavi AT0652SD-12,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Marvi-Hammer-8-Hayatta-Kalmanin-Zekice-Yollari-Ve-Diger-Yararli-Oykuler/Belgesel-Spor-Hobi/Yerli/Belgesel/urunno=0000000203531,https://i.idefix.com/cache/600x600-0/originals/0000000203531-1.jpg,Marvi Hammer 8 - Hayatta Kalmanin Zekice Yollari ve Diger Yararli Öyküler,2019-09-16T07:40:06+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Outsiders-Disardakiler/Yabanci-Sinema/Drama-Duygusal/urunno=0000000257447,https://i.idefix.com/cache/600x600-0/originals/0000000257447-1.jpg,Outsiders - Disardakiler,2019-09-09T08:00:49+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Brothers-Sisters-Season-3-Brothers-Sisters-Sezon-3/Yabanci-Sinema/Drama-Duygusal/urunno=0000000348965,https://i.idefix.com/cache/600x600-0/originals/0000000348965-1.jpg,Brothers   Sisters Season 3 - Brothers   Sisters Sezon 3,2019-10-07T07:29:56+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Tutenstein-8-Theres-Something-About-Natasha-Natasha-Hakkinda-Bir-Seyler/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000254936,https://i.idefix.com/cache/600x600-0/originals/0000000254936-1.jpg,Tutenstein 8 - There’s Something About Natasha - Natasha Hakkinda Bir Seyler,2019-05-17T11:02:34+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/National-Geograhic-Kutup-Ayisi/Belgesel-Spor-Hobi/Yabanci/Belgesel/urunno=0000000228951,https://i.idefix.com/cache/600x600-0/originals/0000000228951-1.jpg,National Geograhic - Kutup Ayisi,2019-05-09T11:49:42+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Bedtime-Stories-Gercek-Masallar/Yabanci-Sinema/Komedi-Romantik-Komedi/urunno=0000000301330,https://i.idefix.com/cache/600x600-0/originals/0000000301330-1.jpg,Bedtime Stories - Gerçek Masallar,2019-06-24T06:04:46+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Bedtime-Stories-Gercek-Masallar/Yabanci-Sinema/Komedi-Romantik-Komedi/urunno=0000000301329,https://i.idefix.com/cache/600x600-0/originals/0000000301329-1.jpg,Bedtime Stories - Gerçek Masallar,2019-06-24T06:04:46+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Stealing-Beauty-Calinmis-Guzellik/Yabanci-Sinema/Drama-Duygusal/urunno=0000000258347,https://i.idefix.com/cache/600x600-0/originals/0000000258347-1.jpg,Stealing Beauty - Çalinmis Güzellik,2019-07-29T08:49:55+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/The-Rock-Kaya/Yabanci-Sinema/Macera-Aksiyon/urunno=0000000347343,https://i.idefix.com/cache/600x600-0/originals/0000000347343-1.jpg,The Rock - Kaya,2018-12-03T21:15:38+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/The-Rock-Kaya/Yabanci-Sinema/Macera-Aksiyon/urunno=0000000286094,https://i.idefix.com/cache/600x600-0/originals/0000000286094-1.jpg,The Rock - Kaya,2018-12-03T21:15:36+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Hannah-Montana-Season-4-Vol-1-Hannah-Montana-Sezon-4-Vol-1/Yabanci-Sinema/Komedi-Romantik-Komedi/urunno=0000000358721,https://i.idefix.com/cache/600x600-0/originals/0000000358721-1.jpg,Hannah Montana Season 4 Vol 1 - Hannah Montana Sezon 4 Vol 1,2019-06-24T06:04:55+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/High-School-Musical-2-2-Disc-Special-Edition-High-School-Musical-2iki-Disk-Ozel-Versiyonseri-2/Yabanci-Sinema/Komedi-Romantik-Komedi/urunno=0000000281412,https://i.idefix.com/cache/600x600-0/originals/0000000281412-1.jpg,High School Musical 2: 2 Disc Special Edition - High School Musical 2:Iki Disk Özel Versiyon(SERI 2),2019-06-24T06:04:43+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Buster-Keaton-Set--Universite-Steamboat-General/Yabanci-Sinema/Set-Urunler/urunno=0000000309165,https://i.idefix.com/cache/600x600-0/originals/0000000309165-1.jpg,Buster Keaton Set -  (Üniversite / Steamboat / General),2019-02-05T10:23:24+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Countdown-To-Christmas-Mickey-Ile-Yeni-Yila-Geri-Sayim/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000169330,https://i.idefix.com/cache/600x600-0/originals/0000000169330-1.jpg,Countdown To Christmas - Mickey Ile Yeni Yila Geri Sayim,2018-12-03T21:31:14+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Countdown-To-Christmas-Mickey-Ile-Yeni-Yila-Geri-Sayim/Cizgi-Film-Animasyon/Cizgi-Film/urunno=0000000169329,https://i.idefix.com/cache/600x600-0/originals/0000000169329-1.jpg,Countdown To Christmas - Mickey Ile Yeni Yila Geri Sayim,2018-12-03T21:31:12+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Jungle-Book-2-Special-Edition-Orman-Cocugu-2-Ozel-Versiyon-Seri-2/Cizgi-Film-Animasyon/Animasyon/urunno=0000000269325,https://i.idefix.com/cache/600x600-0/originals/0000000269325-1.jpg,Jungle Book 2 Special Edition - Orman Çocugu 2 Özel Versiyon (SERI 2),2019-07-22T08:34:14+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Jungle-Book-2-Special-Edition-Orman-Cocugu-2-Ozel-Versiyon-Seri-2/Cizgi-Film-Animasyon/Animasyon/urunno=0000000269324,https://i.idefix.com/cache/600x600-0/originals/0000000269324-1.jpg,Jungle Book 2 Special Edition - Orman Çocugu 2 Özel Versiyon (SERI 2),2019-07-22T08:34:13+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Greys-Anatomy-Season-4/Dizi/Yabanci-Dizi/urunno=0000000294774,https://i.idefix.com/cache/600x600-0/originals/0000000294774-1.jpg,Grey’s Anatomy Season 4,2019-06-24T06:04:45+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Film/Roving-Mars-Marsa-Yolculuk/Belgesel-Spor-Hobi/Yabanci/Belgesel/urunno=0000000246435,https://i.idefix.com/cache/600x600-0/originals/0000000246435-1.jpg,Roving Mars - Marsa Yolculuk,2019-02-07T07:49:25+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
